group_id,family_name,origin,chrs,cardinality_formal,cardinality_abs,A,B,D,synteny,TE,HC.LC,source
33423,OG0000232,ABD,7,1:1:1,1:1:1,TraesCS7A01G299100,TraesCS7B01G187300,TraesCS7D01G294700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33425,OG0000232,ABD,7,1:1:1,1:1:1,TraesCS7A01G225700,TraesCS7B01G193900,TraesCS7D01G228800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33426,OG0000232,ABD,2,1:1:1,1:1:1,TraesCS2A01G449300,TraesCS2B01G470600,TraesCS2D01G448700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33427,OG0000232,ABD,1,1:1:1,1:1:1,TraesCS1A01G043100,TraesCS1B01G056000,TraesCS1D01G043600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33428,OG0000232,ABD,6,1:1:1,1:1:1,TraesCS6A01G176200,TraesCS6B01G209300,TraesCS6D01G167600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33431,OG0000232,ABD,4,1:1:1,1:1:1,TraesCS4A01G094700,TraesCS4B01G209800,TraesCS4D01G210500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33432,OG0000232,ABD,6,1:1:1,1:1:1,TraesCS6A01G277700,TraesCS6B01G306100,TraesCS6D01G258400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33433,OG0000232,ABD,5,1:1:1,1:1:1,TraesCS5A01G245800,TraesCS5B01G243200,TraesCS5D01G252500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33435,OG0000232,ABD,6,1:1:1,1:1:1,TraesCS6A01G053800,TraesCS6B01G072300,TraesCS6D01G055500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33436,OG0000232,ABD,3,1:1:1,1:1:1,TraesCS3A01G167300,TraesCS3B01G198900,TraesCS3D01G173400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33437,OG0000232,ABD,6,1:1:1,1:1:1,TraesCS6A01G399200,TraesCS6B01G439500,TraesCS6D01G383400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33469,OG0000220,ABD,6,1:1:1,1:1:1,TraesCS6A01G363000,TraesCS6B01G396600,TraesCS6D01G346200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33475,OG0000220,ABD,7,1:1:1,1:1:1,TraesCS7A01G437300,TraesCS7B01G336300,TraesCS7D01G427200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33480,OG0000220,ABD,13,1:1:1,1:1:1,TraesCS1A01G005300,TraesCS1B01G010300,TraesCS3D01G452200,segmental homeologs,NA,HC-only,"OrthoFinder SO,i-ADHoRe"
33494,OG0000214,ABD,3,1:1:1,1:1:1,TraesCS3A01G393300,TraesCS3B01G425300,TraesCS3D01G386300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33498,OG0000214,ABD,3,1:1:1,1:1:1,TraesCS3A01G296900,TraesCS3B01G340000,TraesCS3D01G305600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33501,OG0000275,ABD,2,1:1:1,1:1:1,TraesCS2A01G378400,TraesCS2B01G395400,TraesCS2D01G374700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33502,OG0000275,ABD,1,1:1:1,1:1:1,TraesCS1A01G230500,TraesCS1B01G243700,TraesCS1D01G231500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33503,OG0000275,ABD,4,1:1:1,1:1:1,TraesCS4A01G178300,TraesCS4B01G138400,TraesCS4D01G133100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33504,OG0000275,ABD,3,1:1:1,1:1:1,TraesCS3A01G355100,TraesCS3B01G388000,TraesCS3D01G349100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33506,OG0000275,ABD,5,1:1:1,1:1:1,TraesCS5A01G157600,TraesCS5B01G156100,TraesCS5D01G163000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33507,OG0000275,ABD,2,1:1:1,1:1:1,TraesCS2A01G202200,TraesCS2B01G229300,TraesCS2D01G208700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33508,OG0000275,ABD,5,1:1:1,1:1:1,TraesCS5A01G292100,TraesCS5B01G291500,TraesCS5D01G299500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33509,OG0000275,ABD,3,1:1:1,1:1:1,TraesCS3A01G263400,TraesCS3B01G296600,TraesCS3D01G263200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33510,OG0000275,ABD,5,1:1:1,1:1:1,TraesCS5A01G157700,TraesCS5B01G156000,TraesCS5D01G163100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33511,OG0000277,ABD,6,1:1:1,1:1:1,TraesCS6A01G189200,TraesCS6B01G215400,TraesCS6D01G177800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33512,OG0000277,ABD,2,1:1:1,1:1:1,TraesCS2A01G557600,TraesCS2B01G617600,TraesCS2D01G567600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33514,OG0000277,ABD,3,1:1:1,1:1:1,TraesCS3A01G407400,TraesCS3B01G440800,TraesCS3D01G402700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33515,OG0000277,ABD,1,1:1:1,1:1:1,TraesCS1A01G333200,TraesCS1B01G346700,TraesCS1D01G335900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33516,OG0000277,ABD,3,1:1:1,1:1:1,TraesCS3A01G383600,TraesCS3B01G416000,TraesCS3D01G376700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33517,OG0000277,ABD,7,1:1:1,1:1:1,TraesCS7A01G527900,TraesCS7B01G444600,TraesCS7D01G515800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33549,OG0000281,ABD,2,1:1:1,1:1:1,TraesCS2A01G412100,TraesCS2B01G430700,TraesCS2D01G409300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33550,OG0000281,ABD,2,1:1:1,1:1:1,TraesCS2A01G161000,TraesCS2B01G187000,TraesCS2D01G168100,segmental homeologs,NA,HC-only,"OrthoFinder SO,i-ADHoRe,MCScanX"
33551,OG0000281,ABD,6,1:1:1,1:1:1,TraesCS6A01G248400,TraesCS6B01G276300,TraesCS6D01G230500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33552,OG0000281,ABD,7,1:1:1,1:1:1,TraesCS7A01G180800,TraesCS7B01G085800,TraesCS7D01G182600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33555,OG0000281,ABD,5,1:1:1,1:1:1,TraesCS5A01G190000,TraesCS5B01G193100,TraesCS5D01G200800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33556,OG0000281,ABD,6,1:1:1,1:1:1,TraesCS6A01G301800,TraesCS6B01G330900,TraesCS6D01G281100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33557,OG0000281,ABD,1,1:1:1,1:1:1,TraesCS1A01G210400,TraesCS1B01G224300,TraesCS1D01G213700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33558,OG0000272,ABD,1,1:1:1,1:1:1,TraesCS1A01G210000,TraesCS1B01G224000,TraesCS1D01G213300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33577,OG0000285,ABD,6,1:1:1,1:1:1,TraesCS6A01G120500,TraesCS6B01G148900,TraesCS6D01G110500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
33579,OG0000285,ABD,3,1:1:1,1:1:1,TraesCS3A01G010900,TraesCS3B01G014100,TraesCS3D01G000800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
33583,OG0000205,ABD,4,1:1:1,1:1:1,TraesCS4A01G174100,TraesCS4B01G143400,TraesCS4D01G141500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33585,OG0000205,ABD,3,1:1:1,1:1:1,TraesCS3A01G356600,TraesCS3B01G389400,TraesCS3D01G350700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33586,OG0000205,ABD,4,1:1:1,1:1:1,TraesCS4A01G101000,TraesCS4B01G203400,TraesCS4D01G204300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33588,OG0000205,ABD,3,1:1:1,1:1:1,TraesCS3A01G356100,TraesCS3B01G389000,TraesCS3D01G350100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33589,OG0000205,ABD,5,1:1:1,1:1:1,TraesCS5A01G477100,TraesCS5B01G490400,TraesCS5D01G490700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33596,OG0000205,ABD,5,1:1:1,1:1:1,TraesCS5A01G477400,TraesCS5B01G490600,TraesCS5D01G491000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
33601,OG0000282,ABD,3,1:1:1,1:1:1,TraesCS3A01G496400,TraesCS3B01G558400,TraesCS3D01G504200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33603,OG0000282,ABD,2,1:1:1,1:1:1,TraesCS2A01G157100,TraesCS2B01G182700,TraesCS2D01G163000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33605,OG0000282,ABD,6,1:1:1,1:1:1,TraesCS6A01G105800,TraesCS6B01G135100,TraesCS6D01G094300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33606,OG0000282,ABD,7,1:1:1,1:1:1,TraesCS7A01G189100,TraesCS7B01G093900,TraesCS7D01G190000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33608,OG0000282,ABD,2,1:1:1,1:1:1,TraesCS2A01G530900,TraesCS2B01G560100,TraesCS2D01G532800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33609,OG0000282,ABD,6,1:1:1,1:1:1,TraesCS6A01G169200,TraesCS6B01G197200,TraesCS6D01G158600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33610,OG0000282,ABD,7,1:1:1,1:1:1,TraesCS7A01G393800,TraesCS7B01G295800,TraesCS7D01G389100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33611,OG0000282,ABD,7,1:1:1,1:1:1,TraesCS7A01G394100,TraesCS7B01G296000,TraesCS7D01G389500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33612,OG0000282,ABD,7,1:1:1,1:1:1,TraesCS7A01G394000,TraesCS7B01G296100,TraesCS7D01G389400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33615,OG0000265,ABD,7,1:1:1,1:1:1,TraesCS7A01G510300,TraesCS7B01G420900,TraesCS7D01G499600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33617,OG0000265,ABD,6,1:1:1,1:1:1,TraesCS6A01G146200,TraesCS6B01G174400,TraesCS6D01G135500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33622,OG0000265,ABD,7,1:1:1,1:1:1,TraesCS7A01G146700,TraesCS7B01G049200,TraesCS7D01G148200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33627,OG0000263,ABD,3,1:1:1,1:1:1,TraesCS3A01G533300,TraesCS3B01G610100,TraesCS3D01G538500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33632,OG0000263,ABD,1,1:1:1,1:1:1,TraesCS1A01G033800,TraesCS1B01G042000,TraesCS1D01G034900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33634,OG0000263,ABD,1,1:1:1,1:1:1,TraesCS1A01G208900,TraesCS1B01G223100,TraesCS1D01G212200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33635,OG0000263,ABD,2,1:1:1,1:1:1,TraesCS2A01G436200,TraesCS2B01G457000,TraesCS2D01G433700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33636,OG0000263,ABD,5,1:1:1,1:1:1,TraesCS5A01G408000,TraesCS5B01G412900,TraesCS5D01G417900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33637,OG0000263,ABD,6,1:1:1,1:1:1,TraesCS6A01G270700,TraesCS6B01G297800,TraesCS6D01G244400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33638,OG0000263,ABD,2,1:1:1,1:1:1,TraesCS2A01G153000,TraesCS2B01G178100,TraesCS2D01G158400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33683,OG0000260,ABD,1,1:1:1,1:1:1,TraesCS1A01G385500,TraesCS1B01G411900,TraesCS1D01G393500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33684,OG0000260,ABD,3,1:1:1,1:1:1,TraesCS3A01G266800,TraesCS3B01G300300,TraesCS3D01G267000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33685,OG0000260,ABD,3,1:1:1,1:1:1,TraesCS3A01G266700,TraesCS3B01G300200,TraesCS3D01G266900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33686,OG0000260,ABD,3,1:1:1,1:1:1,TraesCS3A01G297400,TraesCS3B01G339300,TraesCS3D01G304900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33692,OG0000260,ABD,3,1:1:1,1:1:1,TraesCS3A01G013700,TraesCS3B01G016400,TraesCS3D01G012000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33694,OG0000260,ABD,5,1:1:1,1:1:1,TraesCS5A01G322100,TraesCS5B01G322800,TraesCS5D01G328500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
33707,OG0000257,ABD,3,1:1:1,1:1:1,TraesCS3A01G254000,TraesCS3B01G285900,TraesCS3D01G254900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33708,OG0000257,ABD,7,1:1:1,1:1:1,TraesCS7A01G428500,TraesCS7B01G328700,TraesCS7D01G420900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33710,OG0000257,ABD,6,1:1:1,1:1:1,TraesCS6A01G032400,TraesCS6B01G045600,TraesCS6D01G037200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33711,OG0000257,ABD,6,1:1:1,1:1:1,TraesCS6A01G031200,TraesCS6B01G044000,TraesCS6D01G035600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33717,OG0000257,ABD,6,1:1:1,1:1:1,TraesCS6A01G031000,TraesCS6B01G044200,TraesCS6D01G035700,segmental homeologs,NA,HC-only,"OrthoFinder SO,DAGchainer,i-ADHoRe"
33721,OG0000253,ABD,1,1:1:1,1:1:1,TraesCS1A01G300100,TraesCS1B01G310200,TraesCS1D01G299500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33722,OG0000253,ABD,3,1:1:1,1:1:1,TraesCS3A01G228900,TraesCS3B01G255700,TraesCS3D01G227100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33723,OG0000253,ABD,3,1:1:1,1:1:1,TraesCS3A01G289400,TraesCS3B01G324100,TraesCS3D01G289200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33724,OG0000253,ABD,3,1:1:1,1:1:1,TraesCS3A01G151800,TraesCS3B01G178800,TraesCS3D01G159700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33725,OG0000253,ABD,1,1:1:1,1:1:1,TraesCS1A01G275500,TraesCS1B01G284700,TraesCS1D01G275100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33726,OG0000253,ABD,6,1:1:1,1:1:1,TraesCS6A01G258000,TraesCS6B01G267100,TraesCS6D01G239400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33727,OG0000253,ABD,3,1:1:1,1:1:1,TraesCS3A01G376000,TraesCS3B01G408300,TraesCS3D01G368500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33728,OG0000253,ABD,1,1:1:1,1:1:1,TraesCS1A01G338100,TraesCS1B01G350500,TraesCS1D01G340300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33729,OG0000253,ABD,2,1:1:1,1:1:1,TraesCS2A01G396600,TraesCS2B01G415000,TraesCS2D01G394400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33730,OG0000253,ABD,45,1:1:1,1:1:1,TraesCS5A01G492400,TraesCS4B01G319700,TraesCS4D01G316300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33731,OG0000253,ABD,4,1:1:1,1:1:1,TraesCS4A01G198700,TraesCS4B01G116700,TraesCS4D01G114300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33732,OG0000253,ABD,1,1:1:1,1:1:1,TraesCS1A01G185400,TraesCS1B01G193300,TraesCS1D01G191500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33733,OG0000253,ABD,1,1:1:1,1:1:1,TraesCS1A01G387000,TraesCS1B01G414100,TraesCS1D01G395100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33735,OG0000273,ABD,4,1:1:1,1:1:1,TraesCS4A01G119400,TraesCS4B01G185100,TraesCS4D01G186500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33736,OG0000273,ABD,5,1:1:1,1:1:1,TraesCS5A01G151500,TraesCS5B01G150100,TraesCS5D01G156700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33738,OG0000273,ABD,2,1:1:1,1:1:1,TraesCS2A01G111700,TraesCS2B01G130500,TraesCS2D01G112300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33739,OG0000273,ABD,2,1:1:1,1:1:1,TraesCS2A01G502200,TraesCS2B01G530300,TraesCS2D01G502700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33743,OG0000273,ABD,2,1:1:1,1:1:1,TraesCS2A01G112400,TraesCS2B01G131200,TraesCS2D01G112900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33744,OG0000273,ABD,5,1:1:1,1:1:1,TraesCS5A01G092000,TraesCS5B01G097600,TraesCS5D01G104200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33746,OG0000273,ABD,5,1:1:1,1:1:1,TraesCS5A01G092100,TraesCS5B01G097500,TraesCS5D01G104300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33747,OG0000273,ABD,2,1:1:1,1:1:1,TraesCS2A01G112600,TraesCS2B01G131400,TraesCS2D01G113100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33748,OG0000198,ABD,2,1:1:1,1:1:1,TraesCS2A01G070900,TraesCS2B01G084600,TraesCS2D01G069800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33749,OG0000198,ABD,3,1:1:1,1:1:1,TraesCS3A01G448400,TraesCS3B01G484500,TraesCS3D01G440900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
33750,OG0000198,ABD,3,1:1:1,1:1:1,TraesCS3A01G448800,TraesCS3B01G485000,TraesCS3D01G441200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33751,OG0000198,ABD,6,1:1:1,1:1:1,TraesCS6A01G173700,TraesCS6B01G201600,TraesCS6D01G162800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33754,OG0000198,ABD,5,1:1:1,1:1:1,TraesCS5A01G205600,TraesCS5B01G202800,TraesCS5D01G210700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33755,OG0000198,ABD,2,1:1:1,1:1:1,TraesCS2A01G424600,TraesCS2B01G444200,TraesCS2D01G422400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33757,OG0000198,ABD,5,1:1:1,1:1:1,TraesCS5A01G205700,TraesCS5B01G202700,TraesCS5D01G210600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33759,OG0000198,ABD,6,1:1:1,1:1:1,TraesCS6A01G370100,TraesCS6B01G406200,TraesCS6D01G353700,segmental homeologs,NA,HC-only,"OrthoFinder SO,DAGchainer,i-ADHoRe"
33760,OG0000198,ABD,7,1:1:1,1:1:1,TraesCS7A01G350500,TraesCS7B01G232400,TraesCS7D01G328300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33761,OG0000198,ABD,5,1:1:1,1:1:1,TraesCS5A01G213900,TraesCS5B01G209800,TraesCS5D01G218100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33762,OG0000198,ABD,7,1:1:1,1:1:1,TraesCS7A01G380100,TraesCS7B01G282100,TraesCS7D01G376600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33803,OG0000246,ABD,45,1:1:1,1:1:1,TraesCS4A01G366000,TraesCS5B01G507300,TraesCS5D01G507300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33806,OG0000246,ABD,3,1:1:1,1:1:1,TraesCS3A01G175200,TraesCS3B01G204900,TraesCS3D01G180600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33807,OG0000246,ABD,7,1:1:1,1:1:1,TraesCS7A01G225600,TraesCS7B01G194000,TraesCS7D01G228900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33811,OG0000246,ABD,7,1:1:1,1:1:1,TraesCS7A01G222600,TraesCS7B01G129100,TraesCS7D01G224200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
33815,OG0000246,ABD,1,1:1:1,1:1:1,TraesCS1A01G170700,TraesCS1B01G186600,TraesCS1D01G168400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33819,OG0000242,ABD,7,1:1:1,1:1:1,TraesCS7A01G394800,TraesCS7B01G296800,TraesCS7D01G390300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33820,OG0000242,ABD,7,1:1:1,1:1:1,TraesCS7A01G281000,TraesCS7B01G180100,TraesCS7D01G279600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33824,OG0000242,ABD,3,1:1:1,1:1:1,TraesCS3A01G497600,TraesCS3B01G560400,TraesCS3D01G505200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
33826,OG0000242,ABD,2,1:1:1,1:1:1,TraesCS2A01G448300,TraesCS2B01G469000,TraesCS2D01G447400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33827,OG0000242,ABD,6,1:1:1,1:1:1,TraesCS6A01G264400,TraesCS6B01G291400,TraesCS6D01G250500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
33828,OG0000242,ABD,1,1:1:1,1:1:1,TraesCS1A01G192800,TraesCS1B01G207700,TraesCS1D01G196400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
33829,OG0000242,ABD,1,1:1:1,1:1:1,TraesCS1A01G068200,TraesCS1B01G086700,TraesCS1D01G069600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
33834,OG0000196,ABD,1,1:1:1,1:1:1,TraesCS1A01G037800,TraesCS1B01G048500,TraesCS1D01G039500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
33835,OG0000196,ABD,2,1:1:1,1:1:1,TraesCS2A01G196700,TraesCS2B01G224300,TraesCS2D01G204700,segmental homeologs,NA,HC-only,"OrthoFinder SO,DAGchainer,i-ADHoRe"
33838,OG0000196,ABD,2,1:1:1,1:1:1,TraesCS2A01G380800,TraesCS2B01G398000,TraesCS2D01G377200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
