assembly	chromosome	start	end	block_no	chr_length	merged_block
weebil	chr3D	104213325	124081975	3246	615552423	529
weebil	chr3D	115606447	298600793	3220	615552423	108
weebil	chr3D	116010979	351288819	3218	615552423	74
weebil	chr3D	116391263	355996782	3217	615552423	74
weebil	chr3D	134962546	138896850	3311	615552423	74
weebil	chr3D	143138968	157443602	3371	615552423	74
weebil	chr3D	167034790	172383336	3372	615552423	65
weebil	chr3D	196917370	199243907	3312	615552423	63
weebil	chr3D	277537743	383594285	3474	615552423	152
weebil	chr3D	317550902	324320279	3220	615552423	108
weebil	chr3D	386291291	426592858	3233	615552423	318
weebil	chr3D	422658506	428259920	3373	615552423	621
weebil	chr3D	427056232	442044906	3262	615552423	631
weebil	chr3D	427209910	442049829	3261	615552423	640
weebil	chr3D	487375898	492004808	3331	615552423	1223
weebil	chr3D	501030738	515778438	3263	615552423	651
weebil	chr3D	510263203	534669962	3236	615552423	462
weebil	chr3D	536422921	556169478	3242	615552423	124
weebil	chr3D	537556569	552530597	3264	615552423	124
weebil	chr3D	538515472	548535352	3287	615552423	124
weebil	chr3D	554328859	559228300	3313	615552423	622
weebil	chr3D	591092930	605710021	3254	615552423	655
weebil	chr3D	594478515	599054416	3299	615552423	655
weebil	chr4A	10164187	52617528	3542	744588157	306
weebil	chr4A	14020424	18743008	3669	744588157	306
weebil	chr4A	19945824	29805442	3615	744588157	306
weebil	chr4A	34020527	52617528	3576	744588157	577
weebil	chr4A	39830540	52617528	3595	744588157	13
weebil	chr4A	40236494	52617528	3592	744588157	13
weebil	chr4A	40435632	52617528	3606	744588157	13
weebil	chr4A	43286879	55398958	3843	744588157	13
weebil	chr4A	43286879	56271389	3847	744588157	13
weebil	chr4A	45109083	56501161	3895	744588157	13
weebil	chr4A	51137760	52617528	3628	744588157	1
weebil	chr4A	59230720	66148263	3844	744588157	13
weebil	chr4A	59230720	67298518	3859	744588157	919
weebil	chr4A	59268841	65467525	3840	744588157	1
weebil	chr4A	60891209	64576058	3592	744588157	13
weebil	chr4A	61309492	64576058	3595	744588157	13
weebil	chr4A	62219163	64576058	3576	744588157	577
weebil	chr4A	64956484	597920004	3526	744588157	6
weebil	chr4A	65456768	598815848	3528	744588157	5
weebil	chr4A	330084736	334268654	3630	744588157	5
weebil	chr4A	597052406	624351782	3560	744588157	435
weebil	chr4A	598760830	605749496	3526	744588157	6
weebil	chr4A	632615644	637897355	3656	744588157	1101
weebil	chr4A	699790126	738256631	3549	744588157	336
weebil	chr4A	704802363	738935633	3845	744588157	376
weebil	chr4A	709114581	737538892	3561	744588157	336
weebil	chr4A	724399991	742271664	3601	744588157	336
weebil	chr4A	742019717	744525004	3629	744588157	1308
weebil	chr4B	15408590	282888008	3899	673617499	61
weebil	chr4B	23655656	172398054	3904	673617499	61
weebil	chr4B	25012568	40237195	3939	673617499	61
weebil	chr4B	26331370	32261128	4174	673617499	61
weebil	chr4B	28632272	625402347	3896	673617499	2
weebil	chr4B	46615028	52867046	4255	673617499	2
weebil	chr4B	54742320	230011748	3903	673617499	2
weebil	chr4B	250704801	279980377	3924	673617499	2
weebil	chr4B	296291905	517623667	3900	673617499	2
weebil	chr4B	304066367	426145885	3910	673617499	2
weebil	chr4B	320325182	320330923	3997	673617499	2
weebil	chr4B	390279378	404777264	4099	673617499	2
weebil	chr4B	513080076	518688205	4100	673617499	2
weebil	chr4B	530206375	534738513	3961	673617499	2
weebil	chr4B	543064533	597742418	3914	673617499	2
weebil	chr4B	580019076	584901073	3962	673617499	2
weebil	chr4B	627519072	647759375	3931	673617499	516
weebil	chr4B	634183331	642544959	4108	673617499	516
weebil	chr4B	646112635	650937855	3970	673617499	1194
weebil	chr4B	654089504	660121424	4105	673617499	1034
weebil	chr4B	654602705	659666893	3998	673617499	1034
weebil	chr4B	665566825	671733888	4101	673617499	466
weebil	chr4D	25193488	30515404	4544	509857067	1097
weebil	chr4D	29798552	49501066	4280	509857067	542
weebil	chr4D	32501985	37933879	4418	509857067	542
weebil	chr4D	32761479	37933879	4521	509857067	524
weebil	chr4D	41908137	48061098	4464	509857067	483
weebil	chr4D	41908137	48605918	4565	509857067	483
weebil	chr4D	49784556	58947568	4295	509857067	284
weebil	chr4D	49784556	94594186	4268	509857067	284
weebil	chr4D	57076214	64547434	4558	509857067	284
weebil	chr4D	179846892	183389326	4339	509857067	1292
weebil	chr4D	233077545	236939976	4328	509857067	36
weebil	chr4D	233077545	236939976	4340	509857067	36
weebil	chr4D	234395525	236939976	4356	509857067	36
weebil	chr4D	268067892	271217140	4341	509857067	44
weebil	chr4D	401416979	455619715	4265	509857067	246
weebil	chr4D	482359136	487230238	4329	509857067	1186
weebil	chr4D	483951285	493951496	4298	509857067	659
weebil	chr4D	484840188	494833871	4303	509857067	659
weebil	chr4D	487045407	491726652	4357	509857067	659
weebil	chr5A	27938060	41163436	4627	709773743	333
weebil	chr5A	27938060	51809819	4608	709773743	333
weebil	chr5A	36740202	52006450	4631	709773743	40
weebil	chr5A	36740202	388643415	4576	709773743	40
weebil	chr5A	172461169	191155786	4613	709773743	40
weebil	chr5A	188991164	188995479	4728	709773743	40
weebil	chr5A	198650215	199231315	4686	709773743	40
weebil	chr5A	246802227	250563348	4702	709773743	27
weebil	chr5A	246802227	250563348	4750	709773743	27
weebil	chr5A	246802227	250563348	4729	709773743	27
weebil	chr5A	381301631	388643415	4628	709773743	956
weebil	chr5A	383418336	398193902	5010	709773743	645
weebil	chr5A	385395463	398926897	4874	709773743	689
weebil	chr5A	396223840	402164936	4628	709773743	956
weebil	chr5A	396496751	402164936	4576	709773743	40
weebil	chr5A	448089952	457267902	4649	709773743	319
weebil	chr5A	450160689	453877456	4751	709773743	319
weebil	chr5A	462149658	469665844	5012	709773743	944
weebil	chr5A	474025356	477716356	4742	709773743	154
weebil	chr5A	476835724	488264683	4952	709773743	154
weebil	chr5A	502522376	546309203	4584	709773743	299
weebil	chr5A	508612663	549157421	4589	709773743	315
weebil	chr5A	559069389	572699676	5013	709773743	686
weebil	chr5A	564595162	572023279	4875	709773743	401
weebil	chr5A	567521920	571759123	4734	709773743	326
weebil	chr5A	568800220	573103516	4687	709773743	326
weebil	chr5A	629700052	640404028	5002	709773743	751
weebil	chr5A	652357608	657208108	4978	709773743	650
weebil	chr5A	652357608	657383878	5020	709773743	650
weebil	chr5A	655798669	665824498	4651	709773743	362
weebil	chr5A	657979143	662753404	4736	709773743	252
weebil	chr5A	657979143	667849156	4658	709773743	252
weebil	chr5A	697068423	703669406	4735	709773743	252
weebil	chr5B	1748923	9299536	5359	713149757	859
weebil	chr5B	13858294	18777987	5175	713149757	344
weebil	chr5B	16001165	26308052	5131	713149757	498
weebil	chr5B	17544779	44142133	5095	713149757	436
weebil	chr5B	58886022	247064387	5233	713149757	106
weebil	chr5B	64418744	267779485	5056	713149757	97
weebil	chr5B	69855996	273728945	5058	713149757	96
weebil	chr5B	247665062	295383504	5234	713149757	271
weebil	chr5B	275504027	279104092	5167	713149757	46
weebil	chr5B	280978455	285627047	5176	713149757	271
weebil	chr5B	295106295	387367783	5070	713149757	164
weebil	chr5B	295585615	339907605	5235	713149757	164
weebil	chr5B	331247621	336776387	5264	713149757	164
weebil	chr5B	332632249	382384457	5081	713149757	128
weebil	chr5B	338947183	353987671	5265	713149757	128
weebil	chr5B	339358867	345188424	5374	713149757	128
weebil	chr5B	347529093	373220653	5375	713149757	128
weebil	chr5B	373525185	382082677	5376	713149757	128
weebil	chr5B	383035679	391398957	5266	713149757	908
weebil	chr5B	420385441	425612150	5267	713149757	1107
weebil	chr5B	464327229	478746339	5372	713149757	325
weebil	chr5B	468639373	478755026	5128	713149757	157
weebil	chr5B	470266583	572144464	5068	713149757	157
weebil	chr5B	510373655	516543921	5457	713149757	157
weebil	chr5B	530334555	545280859	5118	713149757	157
weebil	chr5B	532600504	542986762	5132	713149757	157
weebil	chr5B	558341804	584275562	5103	713149757	441
weebil	chr5B	578708696	583712961	5177	713149757	441
weebil	chr5B	588508885	601867389	5268	713149757	692
weebil	chr5B	591779626	597305167	5168	713149757	692
weebil	chr5B	596918444	622399420	5098	713149757	444
weebil	chr5B	599749075	599749329	5144	713149757	444
weebil	chr5B	658542612	679559833	5108	713149757	504
weebil	chr5B	662975421	668519308	5178	713149757	504
weebil	chr5B	670533364	680770254	5133	713149757	504
weebil	chr5B	697523463	702271415	5149	713149757	695
weebil	chr5B	704442796	712972969	5236	713149757	897
weebil	chr5D	93627	2613387	5569	566080677	1306
weebil	chr5D	93627	2696635	5589	566080677	1306
weebil	chr5D	7562165	9726370	5589	566080677	1306
weebil	chr5D	8641463	16203095	5878	566080677	940
weebil	chr5D	34063806	41537696	5879	566080677	951
weebil	chr5D	232597554	240850523	5833	566080677	914
weebil	chr5D	238066017	242849233	5580	566080677	1201
weebil	chr5D	242118753	251962911	5537	566080677	804
weebil	chr5D	297957977	322791337	5508	566080677	34
weebil	chr5D	301487495	326129557	5511	566080677	34
weebil	chr5D	429058916	433703575	5600	566080677	1221
weebil	chr5D	432869939	442702728	5547	566080677	807
weebil	chr5D	473786756	488784473	5530	566080677	629
weebil	chr5D	475000589	479788900	5591	566080677	591
weebil	chr5D	475000589	479879707	5562	566080677	591
weebil	chr5D	503663583	512432272	5551	566080677	884
weebil	chr5D	528727598	541611954	5885	566080677	699
weebil	chr5D	532999602	557397864	5509	566080677	463
weebil	chr5D	539958024	544818118	5570	566080677	463
weebil	chr5D	564747623	565258412	5509	566080677	463
weebil	chr6A	56821	3774077	6047	618079260	377
weebil	chr6A	56821	4178238	6060	618079260	377
weebil	chr6A	56821	11252434	6199	618079260	721
weebil	chr6A	5939421	11434111	6052	618079260	377
weebil	chr6A	15435891	22697198	6262	618079260	964
weebil	chr6A	46611850	55033094	6269	618079260	904
weebil	chr6A	461832115	470214120	6106	618079260	3
weebil	chr6A	541595310	550750185	6176	618079260	174
weebil	chr6A	545318438	550750185	6086	618079260	174
weebil	chr6A	562689006	578565960	6107	618079260	3
weebil	chr6A	562703208	578955570	6254	618079260	3
weebil	chr6A	585168479	590079890	6032	618079260	547
weebil	chr6A	586096902	591440085	6229	618079260	1096
weebil	chr6A	596422104	604887720	6230	618079260	547
weebil	chr6A	596422104	604887720	6163	618079260	547
weebil	chr6A	601133506	610412979	6011	618079260	860
weebil	chr6A	607393290	609112709	6040	618079260	510
weebil	chr6A	609898210	612570554	6015	618079260	1247
weebil	chr6A	613579842	617935868	6015	618079260	1247
weebil	chr6A	615888822	617935868	6040	618079260	510
weebil	chr6B	34684179	45164040	6342	720988478	249
weebil	chr6B	35375450	44104225	6340	720988478	249
weebil	chr6B	36039051	44670485	6343	720988478	249
weebil	chr6B	43080276	47869224	6374	720988478	144
weebil	chr6B	43843262	47270408	6321	720988478	493
weebil	chr6B	68748264	441049645	6291	720988478	35
weebil	chr6B	91203479	122293648	6320	720988478	35
weebil	chr6B	111685493	114880826	6354	720988478	35
weebil	chr6B	119848790	473541658	6292	720988478	39
weebil	chr6B	124091073	132680303	6446	720988478	35
weebil	chr6B	165874939	173393952	6462	720988478	35
weebil	chr6B	325028662	325044594	6352	720988478	35
weebil	chr6B	478752450	583725360	6305	720988478	112
weebil	chr6B	479077207	584911726	6304	720988478	112
weebil	chr6B	585497366	639996267	6314	720988478	244
weebil	chr6B	644369432	658584098	6332	720988478	567
weebil	chr6B	645351055	667349976	6321	720988478	493
weebil	chr6B	665035093	670002483	6366	720988478	1151
weebil	chr6B	682656255	694400940	6420	720988478	718
weebil	chr6B	683647192	691865458	6415	720988478	718
weebil	chr6B	696029089	702817606	6492	720988478	339
weebil	chr6B	697462448	704562902	6322	720988478	688
weebil	chr6B	707382225	720954733	6322	720988478	688
weebil	chr6B	712395173	720954733	6345	720988478	688
weebil	chr6D	18984614	23836586	6766	473592718	704
weebil	chr6D	20087728	26256730	6699	473592718	962
weebil	chr6D	21700415	27423375	6642	473592718	1061
weebil	chr6D	36580997	38226511	6767	473592718	93
weebil	chr6D	40534687	47261472	6983	473592718	995
weebil	chr6D	42932977	46874230	6642	473592718	1061
weebil	chr6D	44089696	58856734	6672	473592718	646
weebil	chr6D	46902130	49184120	6727	473592718	477
weebil	chr6D	49181616	54269760	7015	473592718	646
weebil	chr6D	52285210	54269760	6642	473592718	1061
weebil	chr6D	55312241	57516583	6727	473592718	477
weebil	chr6D	65051544	68645550	6768	473592718	375
weebil	chr6D	81148726	86148024	6744	473592718	375
weebil	chr6D	83952644	88703534	6769	473592718	375
weebil	chr6D	89156177	341652764	6576	473592718	70
weebil	chr6D	94751609	110444721	6984	473592718	43
weebil	chr6D	97012601	108783095	7095	473592718	43
weebil	chr6D	97262985	102127013	6728	473592718	43
weebil	chr6D	99233634	103053230	6720	473592718	43
weebil	chr6D	102114863	110332411	7216	473592718	43
weebil	chr6D	102114863	110332411	7016	473592718	43
weebil	chr6D	102114863	110332411	6822	473592718	43
weebil	chr6D	103008913	108224300	6999	473592718	43
weebil	chr6D	115330794	128105904	7012	473592718	43
weebil	chr6D	116360261	128105904	6985	473592718	43
weebil	chr6D	116952123	128105904	6823	473592718	43
weebil	chr6D	116952123	128105904	7017	473592718	43
weebil	chr6D	116952123	128105904	7096	473592718	43
weebil	chr6D	118632969	172744023	6603	473592718	43
weebil	chr6D	119292155	127379050	7000	473592718	43
weebil	chr6D	119292155	128105904	6868	473592718	43
weebil	chr6D	122517546	146510828	6639	473592718	43
weebil	chr6D	125085760	139573142	6671	473592718	43
weebil	chr6D	133206637	142139258	7018	473592718	43
weebil	chr6D	137148536	144875263	6824	473592718	43
weebil	chr6D	143641434	172744023	6638	473592718	43
weebil	chr6D	145759235	189767167	6610	473592718	43
weebil	chr6D	146506674	150786344	6773	473592718	43
weebil	chr6D	157155385	199212930	7097	473592718	43
weebil	chr6D	162293525	172135906	6690	473592718	43
weebil	chr6D	166759273	169629699	6738	473592718	43
weebil	chr6D	166759273	170966115	6774	473592718	43
weebil	chr6D	193555963	220296777	6644	473592718	43
weebil	chr6D	202964554	222736031	6649	473592718	43
weebil	chr6D	203746102	219292204	6668	473592718	43
weebil	chr6D	206549489	221867667	6665	473592718	43
weebil	chr6D	210721086	214560062	6739	473592718	43
weebil	chr6D	235769005	245273019	6702	473592718	70
weebil	chr6D	237066701	245273019	6694	473592718	43
weebil	chr6D	238803219	243424648	6729	473592718	43
weebil	chr6D	239802866	243452275	6721	473592718	43
weebil	chr6D	258037390	262782940	6775	473592718	43
weebil	chr6D	261008692	264180265	6722	473592718	43
weebil	chr6D	276872856	289024850	6926	473592718	70
weebil	chr6D	291231588	297490046	6906	473592718	43
weebil	chr6D	291490072	297490046	6825	473592718	43
weebil	chr6D	291784241	301270782	6986	473592718	43
weebil	chr6D	291794151	303982542	7001	473592718	43
weebil	chr6D	291959117	304692948	7098	473592718	43
weebil	chr6D	291965887	304297213	6869	473592718	43
weebil	chr6D	293177120	297490046	6730	473592718	43
weebil	chr6D	320199168	340213464	6655	473592718	70
weebil	chr6D	342079233	387103424	6618	473592718	280
weebil	chr6D	344299612	409668287	6601	473592718	209
weebil	chr6D	397629626	402881229	6962	473592718	209
weebil	chr6D	412626509	415029482	6776	473592718	275
weebil	chr6D	414352536	420740852	7104	473592718	295
weebil	chr6D	414464814	419287642	6723	473592718	275
weebil	chr6D	414464814	420740852	6870	473592718	275
weebil	chr6D	415026955	419891132	6770	473592718	275
weebil	chr6D	456495411	460847862	6740	473592718	514
weebil	chr6D	458360206	473517451	6669	473592718	578
weebil	chr6D	460367447	473517451	6673	473592718	578
weebil	chr6D	462689456	467815722	6759	473592718	578
weebil	chr7A	976470	4899812	7396	736706236	438
weebil	chr7A	8783577	9159031	7396	736706236	438
weebil	chr7A	26448242	35769104	7344	736706236	857
weebil	chr7A	35176675	44884759	7363	736706236	830
weebil	chr7A	50615177	55895374	7427	736706236	1102
weebil	chr7A	70236352	77195477	7428	736706236	985
weebil	chr7A	95228858	105882742	7360	736706236	753
weebil	chr7A	128911168	144611261	7779	736706236	605
weebil	chr7A	128917024	228852215	7773	736706236	161
weebil	chr7A	135006112	225060232	7232	736706236	31
weebil	chr7A	135901026	179602714	7258	736706236	31
weebil	chr7A	146677500	157403342	7289	736706236	31
weebil	chr7A	146677500	159731131	7238	736706236	20
weebil	chr7A	146677500	163928517	7240	736706236	20
weebil	chr7A	171273606	180663921	7762	736706236	31
weebil	chr7A	171535157	182618740	7289	736706236	31
weebil	chr7A	171535157	222945205	7240	736706236	20
weebil	chr7A	171535157	227086922	7238	736706236	20
weebil	chr7A	210850645	211735068	7258	736706236	31
weebil	chr7A	218912559	223533553	7397	736706236	20
weebil	chr7A	228170174	450092588	7222	736706236	85
weebil	chr7A	450003134	534767054	7234	736706236	180
weebil	chr7A	487251006	495539966	7760	736706236	180
weebil	chr7A	532731916	538519981	7761	736706236	1055
weebil	chr7A	539851863	615385121	7237	736706236	187
weebil	chr7A	554851195	609550805	7244	736706236	132
weebil	chr7A	556501084	611805312	7774	736706236	187
weebil	chr7A	558646526	573128615	7315	736706236	132
weebil	chr7A	559199739	568695858	7352	736706236	132
weebil	chr7A	559199739	609411053	7254	736706236	132
weebil	chr7A	562272154	628012352	7241	736706236	208
weebil	chr7A	608358155	617949651	7736	736706236	187
weebil	chr7A	634801753	649422688	7331	736706236	357
weebil	chr7A	635678127	650628259	7326	736706236	357
weebil	chr7A	643075598	652761046	7357	736706236	269
weebil	chr7A	675396590	680398515	7776	736706236	1141
weebil	chr7A	715134552	719642604	7382	736706236	1234
weebil	chr7B	4907990	12383882	8014	750620385	949
weebil	chr7B	23515939	33089979	7859	750620385	204
weebil	chr7B	29307795	33957070	7888	750620385	204
weebil	chr7B	44303853	64732711	7842	750620385	513
weebil	chr7B	131177692	137802249	8017	750620385	1002
weebil	chr7B	145676522	165533219	7832	750620385	531
weebil	chr7B	186814285	236333085	7823	750620385	264
weebil	chr7B	228917240	259609475	7967	750620385	328
weebil	chr7B	327141912	337639018	7832	750620385	531
weebil	chr7B	391954272	405971421	7847	750620385	669
weebil	chr7B	392636856	397224330	7874	750620385	669
weebil	chr7B	421055972	606646843	7808	750620385	107
weebil	chr7B	469468546	480434393	7968	750620385	107
weebil	chr7B	490204964	504964098	7845	750620385	107
weebil	chr7B	597681008	602310811	7875	750620385	56
weebil	chr7B	599422457	604332236	7893	750620385	56
weebil	chr7B	635300989	641375769	8036	750620385	56
weebil	chr7B	656218854	660655140	7885	750620385	1243
weebil	chr7B	665510751	683927901	7843	750620385	579
weebil	chr7B	713289070	720485603	8037	750620385	969
weebil	chr7B	714314920	716705219	7830	750620385	434
weebil	chr7B	716957346	744507436	7830	750620385	434
weebil	chr7B	725301631	725303894	7898	750620385	434
